,count,prob
0,0,0.0
1,1,0.010896073297388321
2,2,0.040511381907138246
3,3,0.10070430865157046
4,4,0.08630085645447184
5,5,0.058261278648598674
6,6,0.10608394700676058
7,7,0.14854575476561746
8,8,0.09927766090617475
9,9,0.08388530267160951
10,10,0.11045148196709026
11,11,0.049257736567144376
12,12,0.01736896047723383
13,13,0.049231593317433785
14,14,0.035242780902360604
15,15,0.0026057771538341742
16,16,0.000739349750928372
17,17,0.0006121260958668993
18,18,2.3629458775881027e-05
19,19,0.0
20,20,0.0
21,21,0.0
