,count,prob
0,0,0.0008226305785413235
1,1,0.00027018992192519916
2,2,0.00021948541591669456
3,3,0.007153008897487461
4,4,0.0010087999487813344
5,5,0.003984668140485569
6,6,0.0039937867813604495
7,7,0.0009844784066418881
8,8,0.005461746227678772
9,9,0.0013265002005293154
10,10,0.0007637578287149349
11,11,0.01385127624479584
12,12,0.0010434730200378816
13,13,0.0017385330561063418
14,14,0.009244550417812294
15,15,0.0032121303803464467
16,16,0.0031948712958179567
17,17,0.002374785853666098
18,18,0.011524481000962754
19,19,0.0012958342505359763
20,20,0.0032753487299103643
21,21,0.008003014523702721
22,22,0.0008185620885378887
23,23,0.002286637065071817
24,24,0.008419951510045607
25,25,0.0005052331489047
26,26,0.005425515314326164
27,27,0.017869040264415586
28,28,0.0029798676277513316
29,29,0.008110670830479371
30,30,0.02175313454469646
31,31,0.002897964596073583
32,32,0.016016797245021232
33,33,0.010846824356703018
34,34,0.0041074846478823274
35,35,0.00913342567682488
36,36,0.004107431438309849
37,37,0.003167930971801093
38,38,0.017774783833816768
39,39,0.0038863802291081717
40,40,0.010520501142519614
41,41,0.003678315948205974
42,42,0.01149343427680935
43,43,0.007959886381885354
44,44,0.0033492803386939722
45,45,0.016009282197575688
46,46,0.00184660051994395
47,47,0.005092696274733849
48,48,0.005739164890253605
49,49,0.0010211733226650175
50,50,0.009918708638920123
51,51,0.010056676453844322
52,52,0.0023921425802348427
53,53,0.010844695375864582
54,54,0.010514609972434285
55,55,0.007903797913055054
56,56,0.010733905639705854
57,57,0.005068256416662925
58,58,0.002926848027888427
59,59,0.008239512978245205
60,60,0.002962956258754963
61,61,0.00914722209555429
62,62,0.0018497634713146858
63,63,0.022739117971822317
64,64,0.004060017024703376
65,65,0.007649384966837315
66,66,0.024734903623494866
67,67,0.004654504366448251
68,68,0.016690348294062282
69,69,0.009619742659227772
70,70,0.0029519161368760996
71,71,0.004985947132424019
72,72,0.0034587595175329714
73,73,0.0018255409800717992
74,74,0.019519087387317356
75,75,0.0019185869741383922
76,76,0.007516093948867849
77,77,0.016609076854960526
78,78,0.009853369878643745
79,79,0.008437034748510892
80,80,0.005584729531061952
81,81,0.01471014262819077
82,82,0.004733758290341862
83,83,0.00299803369076566
84,84,0.005118288813228369
85,85,0.0010136483432324904
86,86,0.002269286058919571
87,87,0.00784654356214777
88,88,0.0005295139561992007
89,89,0.002923643808727115
90,90,0.03331744832361223
91,91,0.00830384211450598
92,92,0.010540082981121102
93,93,0.011728670924059418
94,94,0.010903170528246978
95,95,0.009964659404822586
96,96,0.00726237183518336
97,97,0.005843447285178082
98,98,0.00365899158334146
99,99,0.0037623422923003286
100,100,0.002666995503521784
101,101,0.0012354983059592582
102,102,0.007831016861911578
103,103,0.009030869964774268
104,104,0.006528656165090101
105,105,0.0044556839516476975
106,106,0.0050965495026945844
107,107,0.005168826750227339
108,108,0.003248035197961665
109,109,0.008390377057716735
110,110,0.0023759811007477956
111,111,0.0033556926326233096
112,112,0.0026346753422622953
113,113,0.013819837946584024
114,114,0.0017117976541868825
115,115,0.006867050400997898
116,116,0.004370000402592559
117,117,0.0009009887608029248
118,118,0.011910734038148275
119,119,0.004278279062407823
120,120,0.0043347719619851195
121,121,0.0071637502058460685
122,122,0.002636759271696069
123,123,0.0038804523017721597
124,124,0.0022017348463189584
125,125,0.0011621814074736006
126,126,0.005613198483154777
127,127,0.0011924825486783856
128,128,0.002252381401238622
129,129,0.002957723260534382
130,130,0.0013572745954609888
131,131,0.007482037308733706
132,132,0.004570671111658282
133,133,0.0025278441383229638
134,134,0.0048400718230850156
135,135,0.0021415592253888126
136,136,0.0021580470865840795
137,137,0.0021522702528361517
138,138,0.0007551464251005035
139,139,0.002725840417187532
140,140,0.002999511655009457
141,141,0.005277818866747979
142,142,0.002664895286749353
143,143,0.0019595022756712112
144,144,0.004242350145250817
145,145,0.0020477367315272156
146,146,0.0005835543739360322
147,147,0.003159010734688478
148,148,0.0007498395424163395
149,149,0.0005254937712685198
150,150,0.0009399683247860134
151,151,0.0006254783235841247
152,152,0.0005612306390150582
153,153,0.00169969233096134
154,154,0.011768161778889539
155,155,0.0020769845841701736
156,156,0.006364010906334744
157,157,0.00680418124381544
158,158,0.0025071273004943087
159,159,0.002752768932408939
160,160,0.001577976076335895
161,161,0.0020306878345590536
162,162,0.0009239476589355988
163,163,0.0007061678770397979
164,164,0.0005986069085383513
165,165,0.0005914847970122523
166,166,0.0005777025368386369
167,167,0.004744568939627525
168,168,0.0010420420929961609
169,169,0.001944582675509234
170,170,0.001024549477288461
171,171,0.0004857127540357487
172,172,0.0004936346719795127
173,173,0.0004170391249245382
174,174,0.0004206472428871214
175,175,0.0006351910408616986
176,176,0.00022658667956933158
177,177,0.0008271895225171825
178,178,0.00027658615149314637
179,179,0.0021788937831668117
180,180,0.00045853092665284106
181,181,0.0004726245270689416
182,182,0.0009057442757280332
183,183,0.0002707503367614282
184,184,0.00034465509628373064
185,185,0.0001734850500736575
186,186,0.00022242279829605164
187,187,9.651179954541895e-05
188,188,0.00026426286450047275
189,189,8.280928323772261e-05
190,190,0.0003519904140622379
191,191,0.00010242710216916568
192,192,0.0050021873498796166
193,193,0.0004404729746109186
194,194,0.0008121370119124147
195,195,0.00221957502157468
196,196,0.0003659810629796585
197,197,0.0005974242271749267
198,198,0.00015870784338717508
199,199,0.00021567271482212316
200,200,0.0003958701382162429
201,201,7.215685781282294e-05
202,202,5.379044123508495e-05
203,203,0.00027727733099104017
204,204,5.2145159058146363e-05
205,205,0.001318867092126227
206,206,9.43167634448105e-05
207,207,0.0001180027474128385
208,208,0.00027975640811872483
