,count,prob
0,0,0.0007243433400952906
1,1,0.000348344217983722
2,2,0.010074772235027497
3,3,0.007996187006127245
4,4,0.013510442233751495
5,5,0.01494617208757196
6,6,0.011913443301796375
7,7,0.021015337313933277
8,8,0.024769760645987814
9,9,0.023705974241968245
10,10,0.04758796840344677
11,11,0.04206787852597208
12,12,0.03833786242531609
13,13,0.03889501528027554
14,14,0.029232288115579094
15,15,0.04416553157090515
16,16,0.020414891548962807
17,17,0.03622040551742788
18,18,0.03703903453013959
19,19,0.03585096881093293
20,20,0.029190054605506912
21,21,0.029446074101852595
22,22,0.01620238620246493
23,23,0.018635512968206345
24,24,0.01673607207711764
25,25,0.01732909500523648
26,26,0.017035298060289042
27,27,0.009422892263480148
28,28,0.010769090865721268
29,29,0.009034453110284106
30,30,0.014126851714381189
31,31,0.009920917954564299
32,32,0.01837962742119759
33,33,0.015195140693126661
34,34,0.01269984706656692
35,35,0.008917815847588304
36,36,0.0066424822845298605
37,37,0.015832627492814947
38,38,0.01588833092392022
39,39,0.01684069173364043
40,40,0.01705531964503526
41,41,0.013329016750622638
42,42,0.00735141151890402
43,43,0.01005405239250535
44,44,0.006159137739930592
45,45,0.011026586561490576
46,46,0.0048561354815500595
47,47,0.0059360920071754855
48,48,0.005933726610452106
49,49,0.002272551019885064
50,50,0.00329977912794622
51,51,0.001973445877387569
52,52,0.0026249717000590405
53,53,0.0020467144438032253
54,54,0.0013087747005764159
55,55,0.0007495943444271725
56,56,0.000610258658029598
57,57,0.000598583758899675
58,58,0.0006559360098209077
59,59,0.0011713655376684332
60,60,0.0007561477379639869
61,61,0.000503998604831406
62,62,0.0005982180262053602
63,63,0.0004458414190156264
64,64,0.00031790148522164524
65,65,0.0005440532611522787
66,66,0.00038344902720187417
67,67,0.00033787164421348546
68,68,0.0004299861702922356
69,69,0.00015278918710551038
70,70,0.0002433521494477967
71,71,0.00020219930714475046
72,72,0.000207433355258229
73,73,0.0003276092450048971
74,74,6.565784872865345e-05
75,75,0.0001258919166970517
76,76,6.664934959298636e-05
77,77,5.603406837928056e-05
78,78,7.044783013809096e-05
79,79,6.665785772513478e-05
80,80,5.210429622626144e-05
81,81,0.00022167896716876172
82,82,0.00020419787528560182
83,83,0.00021324555239900345
84,84,0.00014413529182533748
85,85,0.00013312439696525267
86,86,0.00020598624486725293
87,87,0.0002934895553019923
88,88,0.000431233468064618
89,89,0.00031907974403618157
90,90,0.0007478949447703576
91,91,0.0018182139364493013
92,92,0.0008046426273591338
93,93,0.004780879469859005
94,94,0.0030348856647684492
95,95,0.003748942188145809
96,96,0.0022308259249532677
97,97,0.0013904557748943825
98,98,0.0044974984534597254
99,99,0.00607666857799963
100,100,0.004702010430706125
101,101,0.005418170325534121
102,102,0.004318972839536711
103,103,0.00319081438263366
104,104,0.004319231897112163
105,105,0.0024824781887678145
106,106,0.0037228395586819084
107,107,0.001900752742276425
108,108,0.0018134195364905678
109,109,0.0026797725902257025
110,110,0.0011631394787478381
111,111,0.0022474297723176456
112,112,0.001269041946420687
113,113,0.0014542655251338877
114,114,0.0014338235862648224
115,115,0.0006837062201872204
116,116,0.00109434201426816
117,117,0.0005112123790076768
118,118,0.0007056821485853642
119,119,0.000541751281960144
120,120,0.00048406972362912396
121,121,0.0018789802511271526
122,122,0.0006855016270510503
123,123,0.0013874852148992277
124,124,0.0004256434272633195
125,125,0.00021497596589232614
126,126,0.0007131986898786018
127,127,0.00027686570897755646
128,128,0.0012997602570730992
129,129,0.00037394400473888753
130,130,0.0003539724658877963
131,131,0.00034847926620845167
132,132,8.049231557445065e-05
133,133,0.0005342724228232282
134,134,0.00033471361434074624
135,135,0.00012850476018022044
136,136,0.0001124677160004392
137,137,1.949576138163055e-05
138,138,0.00011027352981313737
139,139,0.00010166697970363418
140,140,2.923431802352307e-05
141,141,8.629175201684926e-05
142,142,1.5585178271279246e-05
143,143,6.732561261239946e-06
144,144,1.5501402816593523e-05
145,145,2.4436009463476604e-05
146,146,5.30090309409674e-05
147,147,1.731688963221624e-05
148,148,1.7824601844250058e-06
149,149,1.3298165552525085e-05
150,150,6.671487490923372e-06
151,151,3.472987346257432e-05
152,152,9.213426206562791e-06
153,153,1.060283248350869e-05
154,154,4.117410013469232e-06
155,155,2.86023424866716e-06
156,156,1.1180393570775552e-05
157,157,4.196481947926252e-06
158,158,4.982053817552275e-06
159,159,1.7932050884168508e-06
160,160,1.1579686841823348e-05
161,161,4.839412367351208e-06
162,162,4.4414909563701225e-06
163,163,1.4350416220220076e-06
164,164,2.507144264763906e-06
165,165,0.0
166,166,0.0
167,167,6.984327580420546e-05
168,168,5.631021621148344e-06
169,169,1.840717042073999e-05
170,170,1.9612439480161022e-06
171,171,0.0
172,172,1.82371397643092e-07
173,173,8.981043910161448e-07
174,174,0.0
175,175,6.7064459250721625e-06
176,176,4.201123474478472e-06
177,177,3.940210088322495e-06
178,178,9.244137073974434e-07
179,179,1.1205137046876631e-06
180,180,7.969289111782459e-06
181,181,1.1641872498724594e-06
182,182,8.227516771889474e-06
183,183,1.742392271456345e-06
184,184,1.8619002813284977e-05
185,185,6.018260121814067e-06
186,186,1.5837324551702808e-06
187,187,0.00013957563692199745
188,188,4.6474201510566415e-05
189,189,6.949979484015717e-05
190,190,1.7727485750344226e-05
191,191,1.6986427340229562e-06
192,192,7.354263645979654e-05
193,193,9.583812426205011e-06
194,194,0.0001320897285041269
195,195,1.4582898506422195e-05
196,196,2.5953542671142317e-05
197,197,4.191110495828337e-06
198,198,3.575675271821935e-07
199,199,1.379103327873506e-05
