,count,prob
0,0,0.013812362127136992
1,1,0.03156721339012784
2,2,0.0075657579130143145
3,3,0.08008606314725554
4,4,0.05006940589536811
5,5,0.003924254587825054
6,6,0.0274314300327875
7,7,0.040334991749930375
8,8,0.019342749209270108
9,9,0.005574762083767487
10,10,0.05291500704764909
11,11,0.0010187400788622143
12,12,0.001684689666272161
13,13,0.004038640266188352
14,14,0.010010846549613659
15,15,0.0005999307884991537
16,16,0.005964800880795699
17,17,0.0005414043763454203
18,18,0.004689676012848896
19,19,0.004488899795545237
20,20,0.0034966202596388124
21,21,0.008000153481536458
22,22,0.0014282673390164987
23,23,6.17046919609258e-05
24,24,0.0006606472962574384
25,25,0.02774499006384859
26,26,0.01831515285477123
27,27,0.0013235781725837667
28,28,0.03715647968242838
29,29,0.0013779729701729328
30,30,0.0007830148574479167
31,31,0.004041404803198397
32,32,0.024584582098681747
33,33,0.01444611061014333
34,34,0.012562145081527566
35,35,0.009193118327019327
36,36,0.01794569368556729
37,37,0.002092359343904703
38,38,0.004047400885582364
39,39,0.0055643677840130825
40,40,0.014504843628222786
41,41,0.014537441100195924
42,42,0.00455966098072028
43,43,0.01769151962398271
44,44,0.01714274596132365
45,45,0.0009475493794987135
46,46,0.004724586341904466
47,47,0.008582019808657634
48,48,0.0037165513360969613
49,49,0.0007430311568893726
50,50,0.007984137881169338
51,51,0.0019492476816664734
52,52,0.0007942933600113221
53,53,0.0008225661071175776
54,54,0.002258966616529544
55,55,0.0003740464262916227
56,56,0.0016005144753605705
57,57,0.003160416983247458
58,58,0.008046747796795116
59,59,0.002096337764095481
60,60,0.0006192655033079523
61,61,0.021454150754820815
62,62,0.01633609423389789
63,63,0.003665080419264355
64,64,0.027219619310032105
65,65,0.014397614222901006
66,66,0.008248861678653484
67,67,0.0013760387884644949
68,68,0.021504742564324563
69,69,0.002806745938613908
70,70,0.001747803482498743
71,71,0.0008583986551044845
72,72,0.0064347050933437925
73,73,0.005300536831456461
74,74,0.004847424386104442
75,75,0.004100800505682233
76,76,0.0029477252803543695
77,77,0.0004670998426011276
78,78,0.0006673192177040971
79,79,0.004128697817083906
80,80,0.0020316508943244464
81,81,0.00021591696990746906
82,82,0.00028353916626755465
83,83,0.001141049541978845
84,84,0.00022145911659409185
85,85,0.00034549580252950663
86,86,0.00959173119447005
87,87,0.001864562523772844
88,88,0.000185637204522296
89,89,0.0002050434770320242
90,90,0.0012925912363318617
91,91,0.0016452109482040847
92,92,0.0010935434797207598
93,93,0.00018727352761308452
94,94,0.004626120877637924
95,95,0.0009299749741337724
96,96,0.00024124939893381886
97,97,0.001845157373148681
98,98,0.0020628526606631327
99,99,0.0003388248549835078
100,100,0.00032807445055272146
101,101,0.010961949571631645
102,102,0.009554904131926223
103,103,0.0018876261292250993
104,104,0.010317760343608425
105,105,0.0024029068372526377
106,106,0.007836984555191297
107,107,0.006334479372627981
108,108,0.005056019126898344
109,109,0.013442111129701855
110,110,0.0006158225384993174
111,111,0.00013455707282858834
112,112,0.0009844562529016316
113,113,0.00640538946361427
114,114,0.0007488900612658861
115,115,0.00042985290388575573
116,116,0.0004159750454634106
117,117,7.51776976792993e-05
118,118,5.0039039887779765e-05
119,119,0.0018068405335659806
120,120,0.0004068584833764561
121,121,4.484606358486962e-05
122,122,9.556242638395073e-05
123,123,8.908092951348991e-05
124,124,0.0009364160211302264
125,125,0.00028079034365461155
126,126,0.004775364266424092
127,127,0.0010780203431210692
128,128,0.0002063912555551093
129,129,0.0006254568877706331
130,130,9.582636346168226e-05
131,131,0.005241930689435406
132,132,0.0005270936900726416
133,133,0.000484726548631265
134,134,0.0020972802159629407
135,135,0.0004673044677288323
136,136,6.195291664136285e-05
137,137,0.000449285373723288
138,138,0.0012401676516738491
139,139,0.0019883328628763296
140,140,0.00014108212725606493
141,141,0.0001378457713727828
142,142,0.0001308961542518051
143,143,0.00030344991631926224
144,144,0.00016259094330088378
145,145,8.859822475063121e-05
146,146,0.0021669952198512146
147,147,0.002313791765221772
148,148,4.530360691425996e-05
149,149,0.0021738041543221897
150,150,0.0001935033721527379
151,151,0.00020724118685990541
152,152,6.045982094100787e-05
153,153,0.0008518915448466544
154,154,5.974520583360757e-06
155,155,4.1421028947311184e-05
156,156,2.4968261172417896e-05
157,157,0.00019994522506698524
158,158,7.424206911584635e-05
159,159,0.0002155064377828135
160,160,2.4590255729956227e-05
161,161,4.97790204104428e-05
162,162,0.0012923288760932864
163,163,0.001170531000793367
164,164,0.00039335405886288164
165,165,0.0028648156023571712
166,166,0.0006485102632663707
167,167,0.0034659548715881435
168,168,0.0018978402463585824
169,169,0.002215263813329139
170,170,0.00014285181874293032
171,171,0.002161792325559967
172,172,0.0003920836204509039
173,173,0.0002578764939268829
174,174,0.00015364252606271705
175,175,0.00045224308102944895
176,176,0.0001096928610428622
177,177,5.498347754227852e-05
178,178,0.0006936951672886336
179,179,0.00030093646369796687
180,180,0.00020904712064996186
181,181,9.242062285608238e-05
182,182,8.091230673426002e-05
183,183,0.00010183595246797267
184,184,6.21008515516173e-05
185,185,4.03832847999134e-05
186,186,0.00012675956819434224
187,187,0.0010047823635854756
188,188,4.616584296394015e-05
189,189,1.2800432322609142e-05
190,190,0.00029386501300432996
191,191,0.00014566756952902617
192,192,1.1220041526580935e-05
193,193,0.0004497343239291998
194,194,0.00020714594657466243
195,195,0.00040608268850955
196,196,3.009838588635361e-05
197,197,0.00018161077022906655
198,198,0.0002487562742130151
199,199,0.00011177409475161049
200,200,0.0002643537932255064
201,201,0.00017071896022201699
